id,name,owner,watchers,created_at,updated_at,size,stars,open_issues_count,forks,topic
32948863,awesome-react-native,jondot,34667,2015-03-26T19:58:06Z,2024-11-16T09:00:14Z,5250,34667,85,3993,News
26784827,core,dotnet,20996,2014-11-18T00:44:57Z,2024-11-16T04:58:36Z,41364,20996,332,4907,News
20281866,ToolsOfTheTrade,cjbarber,16586,2014-05-29T04:11:33Z,2024-11-16T04:25:06Z,1552,16586,20,1278,News
45261969,plaid,nickbutcher,16255,2015-10-30T16:10:56Z,2024-11-13T10:10:43Z,33949,16255,103,3160,News
14681876,newspaper,codelucas,14171,2013-11-25T09:50:50Z,2024-11-15T16:27:56Z,18349,14171,502,2116,News
6322699,FreshRSS,FreshRSS,9940,2012-10-21T16:48:50Z,2024-11-16T09:57:53Z,26727,9940,616,850,News
169745123,nlp_chinese_corpus,brightmart,9487,2019-02-08T14:15:12Z,2024-11-15T10:40:27Z,4104,9487,23,1548,News
279908689,hacktricks,HackTricks-wiki,9028,2020-07-15T15:40:37Z,2024-11-16T08:24:31Z,459302,9028,18,2695,News
91977145,NetNewsWire,Ranchero-Software,8409,2017-05-21T17:59:23Z,2024-11-16T08:33:57Z,40882,8409,791,531,News
569509049,Qbot,UFund-Me,7844,2022-11-23T01:37:43Z,2024-11-16T10:01:17Z,405812,7844,57,1095,News
377496562,AppFlowy,AppFlowy-IO,58045,2021-06-16T12:56:48Z,2024-11-16T07:46:23Z,85411,58045,933,3822,Wiki
519859998,AFFiNE,toeverything,42324,2022-07-31T18:45:21Z,2024-11-16T10:14:13Z,384613,42324,250,2757,Wiki
59435364,outline,outline,28418,2016-05-22T21:31:47Z,2024-11-16T10:07:47Z,58241,28418,112,2271,Wiki
92111509,trilium,zadam,27370,2017-05-23T00:30:20Z,2024-11-16T09:24:32Z,134395,27370,898,1923,Wiki
65848095,wiki,requarks,24773,2016-08-16T19:35:26Z,2024-11-16T10:31:09Z,39707,24773,160,2732,Wiki
140516736,OI-wiki,OI-wiki,21274,2018-07-11T03:28:14Z,2024-11-16T08:44:14Z,92983,21274,143,3962,Wiki
392073243,platform,hcengineering,17272,2021-08-02T19:39:23Z,2024-11-16T08:53:50Z,6489447,17272,442,1039,Wiki
927442,postgres,postgres,16234,2010-09-21T11:35:45Z,2024-11-16T08:59:24Z,598691,16234,1,4624,Wiki
41589337,BookStack,BookStackApp,15370,2015-08-29T10:26:44Z,2024-11-16T10:17:41Z,43309,15370,605,1924,Wiki
16852060,wiki,ethereum,14748,2014-02-14T23:05:17Z,2024-11-14T01:38:24Z,3763,14748,41,2566,Wiki
612230,nvm,nvm-sh,80363,2010-04-15T17:47:47Z,2024-11-16T09:28:32Z,3790,80363,358,8025,File Manager
357728969,bun,oven-sh,74269,2021-04-14T00:48:17Z,2024-11-16T10:18:22Z,202453,74269,3972,2770,File Manager
162279822,Motrix,agalwood,45751,2018-12-18T11:45:05Z,2024-11-16T10:03:19Z,69808,45751,741,4569,File Manager
10187082,pm2,Unitech,41562,2013-05-21T03:25:25Z,2024-11-16T08:43:34Z,13407,41562,988,2623,File Manager
53238813,brew,Homebrew,41414,2016-03-06T05:08:38Z,2024-11-16T07:54:42Z,90830,41414,67,9741,File Manager
164140756,Files,files-community,34557,2019-01-04T18:19:14Z,2024-11-16T10:30:50Z,236434,34557,477,2202,File Manager
12732573,vim-plug,junegunn,34171,2013-09-10T14:58:51Z,2024-11-16T09:52:46Z,8950,34171,78,1933,File Manager
164574693,AnotherRedisDesktopManager,qishibo,30719,2019-01-08T06:01:56Z,2024-11-16T10:17:33Z,5547,30719,126,2576,File Manager
50565430,pnpm,pnpm,29787,2016-01-28T07:40:43Z,2024-11-16T06:47:45Z,171539,29787,1714,1016,File Manager
1864363,composer,composer,28636,2011-06-08T08:53:00Z,2024-11-16T03:21:05Z,27399,28636,117,4553,File Manager
39464018,superset,apache,62798,2015-07-21T18:55:34Z,2024-11-16T10:34:38Z,923823,62798,1023,13870,Analytics
17165658,spark,apache,39925,2014-02-25T08:00:08Z,2024-11-16T09:04:57Z,477388,39925,209,28313,Analytics
60246359,ClickHouse,ClickHouse,37649,2016-06-02T08:28:18Z,2024-11-16T10:26:51Z,1441780,37649,4006,6909,Analytics
332880689,coolify,coollabsio,34464,2021-01-25T20:54:01Z,2024-11-16T10:24:26Z,29928,34464,329,1875,Analytics
13124802,influxdb,influxdata,28967,2013-09-26T14:31:10Z,2024-11-16T09:00:08Z,197327,28967,2025,3555,Analytics
13926404,redash,getredash,26360,2013-10-28T13:19:39Z,2024-11-16T09:43:44Z,27365,26360,649,4373,Analytics
21515044,awesome-datascience,academic,25141,2014-07-05T07:07:43Z,2024-11-16T05:28:46Z,1588,25141,1,5906,Analytics
138754790,duckdb,duckdb,24281,2018-06-26T15:04:45Z,2024-11-16T10:32:16Z,316085,24281,337,1929,Analytics
280363952,umami,umami-software,22841,2020-07-17T07:59:00Z,2024-11-16T05:01:12Z,16414,22841,89,4245,Analytics
235901813,posthog,PostHog,21949,2020-01-23T22:46:58Z,2024-11-16T08:24:41Z,1295464,21949,1602,1316,Analytics
20580498,kubernetes,kubernetes,111112,2014-06-06T22:56:04Z,2024-11-16T07:57:09Z,1319425,111112,2459,39674,Project Management
36535156,redux,reduxjs,60912,2015-05-29T23:53:15Z,2024-11-16T09:34:39Z,33532,60912,39,15268,Project Management
