id,name,owner,watchers,created_at,updated_at,size,stars,open_issues_count,forks,topic
542931741,incubator-answer,apache,12893,2022-09-29T05:16:19Z,2024-11-08T23:42:58Z,12464,12893,81,993,Forum
6486826,ppsspp,hrydgard,11348,2012-11-01T08:41:48Z,2024-11-09T01:55:56Z,314478,11348,1241,2178,Forum
28457823,freeCodeCamp,freeCodeCamp,405214,2014-12-24T17:49:19Z,2024-11-09T03:04:23Z,473359,405214,232,38007,Community
291137,ohmyzsh,ohmyzsh,173838,2009-08-28T18:15:37Z,2024-11-09T02:42:21Z,12076,173838,426,25893,Community
15204860,papers-we-love,papers-we-love,87984,2013-12-15T14:31:41Z,2024-11-09T02:42:51Z,230831,87984,1,5741,Community
52281283,mastodon,mastodon,47078,2016-02-22T15:01:25Z,2024-11-09T02:21:11Z,263306,47078,4364,6972,Community
68720867,first-contributions,firstcontributions,45403,2016-09-20T14:35:09Z,2024-11-09T03:22:52Z,49370,45403,1474,79832,Community
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,Community
7569578,discourse,discourse,42258,2013-01-12T00:25:55Z,2024-11-09T03:18:21Z,674631,42258,68,8323,Community
69629434,freecodecamp.cn,FreeCodeCampChina,37066,2016-09-30T03:13:43Z,2024-11-08T19:17:47Z,30959,37066,151,1377,Community
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,Community
441903012,90DaysOfDevOps,MichaelCade,27215,2021-12-26T13:55:18Z,2024-11-09T02:40:27Z,373913,27215,9,6321,Community
145553672,funNLP,fighting41love,68972,2018-08-21T11:20:39Z,2024-11-09T03:20:57Z,174188,68972,128,14502,News
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,News
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,News
32948863,awesome-react-native,jondot,34640,2015-03-26T19:58:06Z,2024-11-08T18:00:34Z,5250,34640,85,3988,News
1213225,highlight.js,highlightjs,23691,2011-01-01T23:47:21Z,2024-11-09T00:32:11Z,14997,23691,106,3595,News
26784827,core,dotnet,20967,2014-11-18T00:44:57Z,2024-11-08T18:01:26Z,40979,20967,330,4907,News
20281866,ToolsOfTheTrade,cjbarber,16582,2014-05-29T04:11:33Z,2024-11-09T00:43:33Z,1552,16582,20,1277,News
45261969,plaid,nickbutcher,16257,2015-10-30T16:10:56Z,2024-11-06T10:37:45Z,33949,16257,103,3160,News
14681876,newspaper,codelucas,14153,2013-11-25T09:50:50Z,2024-11-08T17:53:20Z,18349,14153,503,2117,News
2649214,arangodb,arangodb,13564,2011-10-26T06:42:00Z,2024-11-08T19:14:03Z,2844772,13564,777,836,News
377496562,AppFlowy,AppFlowy-IO,57805,2021-06-16T12:56:48Z,2024-11-09T03:09:51Z,85534,57805,913,3790,Wiki
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,Wiki
519859998,AFFiNE,toeverything,42040,2022-07-31T18:45:21Z,2024-11-09T02:46:26Z,382391,42040,243,2743,Wiki
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,Wiki
59435364,outline,outline,28284,2016-05-22T21:31:47Z,2024-11-09T02:31:11Z,60577,28284,111,2254,Wiki
92111509,trilium,zadam,27329,2017-05-23T00:30:20Z,2024-11-09T02:39:57Z,134395,27329,897,1916,Wiki
65848095,wiki,requarks,24709,2016-08-16T19:35:26Z,2024-11-09T03:03:13Z,39707,24709,160,2729,Wiki
1213225,highlight.js,highlightjs,23691,2011-01-01T23:47:21Z,2024-11-09T00:32:11Z,14997,23691,106,3595,Wiki
140516736,OI-wiki,OI-wiki,21194,2018-07-11T03:28:14Z,2024-11-09T02:47:55Z,92980,21194,145,3958,Wiki
392073243,platform,hcengineering,17055,2021-08-02T19:39:23Z,2024-11-09T02:46:40Z,6488656,17055,437,1029,Wiki
612230,nvm,nvm-sh,79981,2010-04-15T17:47:47Z,2024-11-09T03:06:08Z,3700,79981,357,8005,File Manager
357728969,bun,oven-sh,74129,2021-04-14T00:48:17Z,2024-11-09T02:25:24Z,207055,74129,3944,2762,File Manager
162279822,Motrix,agalwood,45642,2018-12-18T11:45:05Z,2024-11-09T03:14:08Z,69808,45642,740,4556,File Manager
10187082,pm2,Unitech,41534,2013-05-21T03:25:25Z,2024-11-08T21:14:14Z,13236,41534,988,2624,File Manager
53238813,brew,Homebrew,41327,2016-03-06T05:08:38Z,2024-11-09T00:29:03Z,90622,41327,70,9722,File Manager
164140756,Files,files-community,34467,2019-01-04T18:19:14Z,2024-11-09T00:08:11Z,236365,34467,485,2191,File Manager
12732573,vim-plug,junegunn,34143,2013-09-10T14:58:51Z,2024-11-08T19:57:32Z,8950,34143,78,1930,File Manager
164574693,AnotherRedisDesktopManager,qishibo,30637,2019-01-08T06:01:56Z,2024-11-09T02:44:24Z,5547,30637,123,2571,File Manager
50565430,pnpm,pnpm,29711,2016-01-28T07:40:43Z,2024-11-09T02:27:46Z,172353,29711,1706,1012,File Manager
1864363,composer,composer,28624,2011-06-08T08:53:00Z,2024-11-09T02:52:35Z,27345,28624,112,4551,File Manager
15111821,grafana,grafana,64924,2013-12-11T15:59:56Z,2024-11-09T02:43:12Z,1170009,64924,4245,12119,Analytics
39464018,superset,apache,62632,2015-07-21T18:55:34Z,2024-11-09T01:53:20Z,932445,62632,1024,13822,Analytics
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,Analytics
17165658,spark,apache,39818,2014-02-25T08:00:08Z,2024-11-09T02:35:33Z,476562,39818,226,28302,Analytics
30203935,metabase,metabase,38688,2015-02-02T19:25:47Z,2024-11-09T02:36:06Z,725695,38688,4357,5135,Analytics
